id_in_tp	bigg	metnetx	metacyc	kegg	seed	type	model
rxn10042_c0	['R_ATPS4m', 'ATPasel', 'ATPS4m', 'R_ATPSh', 'ATPSh', 'R_ATPS4rpp', 'ATPS4rpp', 'R_ATPS4r', 'ATPS4r', 'R_ATPS4m_cho', 'ATPS4m_cho', 'R_ATPasel']	MNXR96136	ATPSYN-RXN		['rxn10042', 'rxn08173']	rea	Lreu_seed
rxn08803_c0		MNXR142310			rxn08803	rea	Lreu_seed
rxn06062_c0		MNXR142168			rxn06062	rea	Lreu_seed
rxn02895_c0	['R_PRAGSr', 'PRAGSr', 'R_PPRGLh', 'PPRGLh', 'R_PPRGL', 'PPRGL']	MNXR103139	GLYRIBONUCSYN-RXN	R04144	rxn02895	rea	Lreu_seed
rxn07688_c0		MNXR111481		R07898	rxn07688	rea	Lreu_seed
rxn00189_c0	['R_GAM', 'GLUNpp', 'R_GLUNpp', 'R_GLUNm', 'GAM', 'GLUNm', 'R_GLUN', 'GLUN']	MNXR100030	GLUTAMIN-RXN	R00256	rxn00189	rea	Lreu_seed
rxn01508_c0	['R_DADNKn', 'DADNKn', 'R_DADNK', 'DADNK']	MNXR97079	DEOXYADENOSINE-KINASE-RXN	R02089	rxn01508	rea	Lreu_seed
rxn05442_c0		MNXR134939			rxn05442	rea	Lreu_seed
rxn00543_c0	['R_ALCD2m', 'ALCD2m', 'R_ALCD2irm', 'ALCD2irm', 'R_ALCD2x', 'ALCD2ir', 'ALCD2x', 'R_ALCD2ir']	MNXR95725	ALCOHOL-DEHYDROG-RXN	R00754	rxn00543	rea	Lreu_seed
rxn01500_c0		MNXR141916			rxn01500	rea	Lreu_seed
rxn06205_c0		MNXR107640	URATE-RIBONUCLEOTIDE-PHOSPHORYLASE-RXN	R02646	rxn06205	rea	Lreu_seed
rxn04045_c0		MNXR134594			rxn04045	rea	Lreu_seed
rxn10253_c0		MNXR136249			rxn10253	rea	Lreu_seed
rxn10221_c0		MNXR136217			rxn10221	rea	Lreu_seed
rxn05451_c0		MNXR134948			rxn05451	rea	Lreu_seed
rxn08935_c0	['R_MLTG4', 'R_RE0935E', 'RE0935E', 'MLTG4']	MNXR138617			rxn08935	rea	Lreu_seed
rxn00469_c0	['R_ACODA_1', 'ACODA', 'R_ACODA', 'ACODA_1']	MNXR95377	ACETYLORNDEACET-RXN	R00669	rxn00469	rea	Lreu_seed
rxn02804_c0	['ACACT7r', 'R_ACACT7p', 'R_ACACT7m', 'R_ACACT7r', 'ACACT7p', 'KAT7', 'ACACT7m', 'R_r0653', 'r0653', 'R_KAT7']	MNXR95203	['2.3.1.155-RXN', 'RXN-16560']	R03991	rxn02804	rea	Lreu_seed
rxn05005_c0		MNXR110922	UROPORIIIMETHYLTRANSA-RXN	R07237	rxn05005	rea	Lreu_seed
rxn00548_c0		MNXR138987		R00761	rxn00548	rea	Lreu_seed
rxn02795_c0		MNXR108562	RXN-17388	R03975	rxn02795	rea	Lreu_seed
rxn00048_c0	['R_RBFSb', 'RBFSb', 'R_RIBFS', 'RIBFS']	MNXR103430	RIBOFLAVIN-SYN-RXN	R00066	rxn00048	rea	Lreu_seed
rxn07876_c0		MNXR111666		R08087	rxn07876	rea	Lreu_seed
rxn12191_c0		MNXR112092	RXN-12582	R08558	rxn12191	rea	Lreu_seed
rxn05231_c0	['RNDR1', 'RNDR1n', 'R_RNDR1', 'R_RNDR1n']	MNXR104060	ADPREDUCT-RXN	R02017	rxn05231	rea	Lreu_seed
rxn00283_c0	['R_ALAR', 'ALAR']	MNXR95693	ALARACECAT-RXN	R00401	rxn00283	rea	Lreu_seed
rxn01025_c0	['R_MCSNAH', 'MCSNAH']	MNXR101425	RXN-14197	R01411	rxn01025	rea	Lreu_seed
rxn08851_c0		MNXR135891			rxn08851	rea	Lreu_seed
rxn02155_c0	['R_NNATm', 'NNATn', 'NNATr', 'R_NNATn', 'NNATm', 'R_NNATr']	MNXR101978	NICONUCADENYLYLTRAN-RXN	R03005	rxn02155	rea	Lreu_seed
rxn02228_c0		MNXR107949		R03104	rxn02228	rea	Lreu_seed
rxn01754_c0		MNXR107502	ERYTHRITOL-KINASE-RXN	R02430	rxn01754	rea	Lreu_seed
rxn02475_c0		MNXR141996			rxn02475	rea	Lreu_seed
rxn00575_c0	['SUCR', 'R_SUCR', 'R_SUCRe', 'SUCRe']	MNXR138841		['R06087', 'R00801']	rxn00575	rea	Lreu_seed
rxn05339_c0	['3OAR40_1', 'R_3OAR40_1']	MNXR94951	RXN-9514	R04533	rxn05339	rea	Lreu_seed
rxn05460_c0		MNXR134955			rxn05460	rea	Lreu_seed
rxn03108_c0	['PMPK', 'R_PMPK']	MNXR103045	PYRIMSYN3-RXN	R04509	rxn03108	rea	Lreu_seed
rxn01018_c0	['ASPCTn', 'R_ASPCTn', 'ASPCTm', 'R_ASPCT_1', 'ASPCT_1', 'ASPCT', 'R_ASPCT', 'R_ASPCTm']	MNXR96080	ASPCARBTRANS-RXN	R01397	rxn01018	rea	Lreu_seed
rxn04132_c0		MNXR110012		R06063	rxn04132	rea	Lreu_seed
rxn05236_c0	['RNTR4', 'R_RNTR4']	MNXR104079		R02023	rxn05236	rea	Lreu_seed
rxn08813_c0		MNXR135857			rxn08813	rea	Lreu_seed
rxn00634_c0	['R_SBTD_D2', 'SBTD_D2']	MNXR138822	RXN-7644	R00875	rxn00634	rea	Lreu_seed
rxn08793_c0	['R_L_LACD3', 'L_LACD3']	MNXR101275			rxn08793	rea	Lreu_seed
rxn01476_c0	['R_PGLh', 'PGLer', 'R_PGL', 'PGL', 'R_PGLer', 'PGLh']	MNXR102539	6PGLUCONOLACT-RXN	R02035	rxn01476	rea	Lreu_seed
rxn00440_c0	['R_TMDPK', 'TMDPK']	MNXR138867			rxn00440	rea	Lreu_seed
rxn02576_c0		MNXR108289	VIOMYCIN-KINASE-RXN	R03607	rxn02576	rea	Lreu_seed
rxn03666_c0		MNXR139362		R05365	rxn03666	rea	Lreu_seed
rxn01370_c0	['R_DGTUP', 'DGTUP']	MNXR97351		R01880	rxn01370	rea	Lreu_seed
rxn05455_c0		MNXR134952			rxn05455	rea	Lreu_seed
rxn00410_c0	['R_CTPS1', 'CTPS1']	MNXR96944	RXN-14325	R00571	rxn00410	rea	Lreu_seed
rxn03063_c0	['R_SAM24MT', 'SAM24MT']	MNXR104270	RXN3O-178	R04427	rxn03063	rea	Lreu_seed
rxn10257_c0		MNXR136253			rxn10257	rea	Lreu_seed
rxn12510_c0	['R_PNTK', 'PNTKm', 'PNTK', 'R_PNTKm']	MNXR103050	PANTOTHENATE-KIN-RXN		rxn12510	rea	Lreu_seed
rxn03933_c0	['UAGPT2', 'R_UAGPT2']	MNXR105036		['R05662', 'R06173']	rxn03933	rea	Lreu_seed
rxn04780_c0		MNXR139490	RXN-8019	R06971	rxn04780	rea	Lreu_seed
rxn07684_c0		MNXR111477		R07894	rxn07684	rea	Lreu_seed
rxn05342_c0	['R_3OAR140', 'R_3OAR140_1', '3OAR140_1', '3OAR140']	MNXR94944	RXN-9536	R04566	rxn05342	rea	Lreu_seed
rxn00414_c0	['R_CBPS', 'CBPS', 'CBPSn', 'R_CBPSn', 'HCGALm', 'R_HCGALm']	MNXR96485	CARBPSYN-RXN	R00575	rxn00414	rea	Lreu_seed
rxn09110_c0		MNXR135939			rxn09110	rea	Lreu_seed
rxn03970_c0	['COALDDH', 'R_COALDDH']	MNXR96813		R05700	rxn03970	rea	Lreu_seed
rxn00159_c0	['ME1m', 'ME1', 'R_ME1', 'R_ME1m']	MNXR101446	1.1.1.39-RXN	R00214	rxn00159	rea	Lreu_seed
rxn05349_c0	['ACOATAm', 'R_ACOATA_1', 'ACOATA_1', 'R_ACOATA', 'R_ACOATAm', 'ACOATA']	MNXR95376	ACP-S-ACETYLTRANSFER-RXN	R01624	rxn05349	rea	Lreu_seed
rxn00303_c0	['GTPDPK', 'R_GTPDPK_1', 'GTPDPK_1', 'R_GTPDPK']	MNXR100457	GTPPYPHOSKIN-RXN	R00429	rxn00303	rea	Lreu_seed
rxn00799_c0	['FUM', 'R_FUMm', 'FUMm', 'R_FUM']	MNXR99705	FUMHYDR-RXN	R01082	rxn00799	rea	Lreu_seed
rxn01977_c0	['R_G6PI', 'G6PI']	MNXR99909			rxn01977	rea	Lreu_seed
rxn01073_c0		MNXR141883			rxn01073	rea	Lreu_seed
rxn02405_c0		MNXR108111		R03351	rxn02405	rea	Lreu_seed
rxn00011_c0	['R_PDHam1hi', 'R_PDHam1mi', 'PDHam1mi', 'PDHam1hi']	MNXR102428	RXN-12583	R00014	rxn00011	rea	Lreu_seed
rxn01986_c0		MNXR141960			rxn01986	rea	Lreu_seed
rxn02200_c0		MNXR139168		R03066	rxn02200	rea	Lreu_seed
rxn10323_c0		MNXR136319			rxn10323	rea	Lreu_seed
rxn05528_c0	['Cut1', 'R_CU2abcu_syn', 'CU2abcu_syn', 'R_CU2abcpp', 'CU2abcpp', 'R_Cut1']	MNXR96950	['TRANS-RXN-178', '3.6.3.4-RXN']		['rxn08271', 'rxn05528']	rea	Lreu_seed
rxn03150_c0	['R_RZ5PP', 'RZ5PP']	MNXR104116	['RXN-16788', 'RIBAZOLEPHOSPHAT-RXN']	R04594	rxn03150	rea	Lreu_seed
rxn05108_c0	['ARAT', 'UNK3', 'R_ARAT', 'R_UNK3']	MNXR95923	RXN-14147	R07396	rxn05108	rea	Lreu_seed
rxn00365_c0	['R_CYTDK2m', 'CYTDK2m', 'R_CYTDK1', 'CYTDK1']	MNXR97041	CYTIKIN-RXN	R00513	rxn00365	rea	Lreu_seed
rxn08783_c0	['R_LDH_D2', 'LDH_D2']	MNXR101039			rxn08783	rea	Lreu_seed
rxn00358_c0	['UDPGALM', 'R_UDPGALM']	MNXR138908			rxn00358	rea	Lreu_seed
rxn02321_c0	['X5PL3E', 'R_X5PL3E']	MNXR105224	LXULRU5P-RXN	R03244	rxn02321	rea	Lreu_seed
rxn09674_c0	['LYSt2m', 'R_LYSt2r', 'LYSt2r', 'LYSt2pp', 'R_LYSt2pp', 'R_LYSt2m']	MNXR101266	TRANS-RXN-58		['rxn08854', 'rxn09674', 'rxn09740']	rea	Lreu_seed
rxn08975_c0	['R_NADHOR', 'NADHOR', 'NADH5', 'R_NADH5']	MNXR101872			rxn08975	rea	Lreu_seed
rxn01646_c0	['PNP', 'R_PNP']	MNXR103048	RXN0-7092	R02294	rxn01646	rea	Lreu_seed
rxn03378_c0		MNXR109233		R04936	rxn03378	rea	Lreu_seed
rxn00105_c0	['R_ANNATn', 'ANNATn', 'R_ANNAT', 'ANNAT', 'NMNATm', 'R_NMNATm', 'R_NMNAT', 'NMNATn', 'R_NMNATn', 'NMNAT']	MNXR95841	2.7.7.1-RXN	R00137	rxn00105	rea	Lreu_seed
rxn03243_c0	['ACACT5r_1', 'R_ACACT5r_1']	MNXR95200	RXN-14274	R04742	rxn03243	rea	Lreu_seed
rxn00230_c0		MNXR106471	ACETATE-KINASE-PYROPHOSPHATE-RXN	R00320	rxn00230	rea	Lreu_seed
rxn08933_c0		MNXR142333			rxn08933	rea	Lreu_seed
rxn03486_c0		MNXR100673		R05138	rxn03486	rea	Lreu_seed
rxn05060_c0		MNXR110983	RXN-624	R07311	rxn05060	rea	Lreu_seed
rxn00223_c0	['XYLI2i', 'R_XYLI2', 'XYLI2', 'R_XYLI2i']	MNXR138924		R00307	rxn00223	rea	Lreu_seed
rxn00784_c0		MNXR141859			rxn00784	rea	Lreu_seed
rxn00368_c0	['UTCY', 'R_UTCY']	MNXR105173		R00516	rxn00368	rea	Lreu_seed
rxn03273_c0		MNXR109113		['R06144', 'R04783']	rxn03273	rea	Lreu_seed
rxn05393_c0		MNXR134890			rxn05393	rea	Lreu_seed
rxn01537_c0	['TMN', 'R_TMN']	MNXR138876			rxn01537	rea	Lreu_seed
rxn02285_c0		MNXR141983			rxn02285	rea	Lreu_seed
rxn08936_c0	['RE0944E', 'R_RE0944E', 'MLTG5', 'R_MLTG5']	MNXR138618			rxn08936	rea	Lreu_seed
rxn05315_c0	['ZN2t4pp', 'ZN2t4', 'R_ZN2t4', 'R_ZN2t4pp']	MNXR105279			rxn05315	rea	Lreu_seed
rxn03047_c0	['r0680', 'APCPT', 'R_r0680', 'R_APCPT', 'r0679', 'R_r0679']	MNXR95866		R04391	rxn03047	rea	Lreu_seed
rxn00559_c0	['MAN6PI', 'R_MAN6PI']	MNXR138575		R00772	rxn00559	rea	Lreu_seed
rxn08848_c0		MNXR135888			rxn08848	rea	Lreu_seed
rxn07883_c0		MNXR111673		R08094	rxn07883	rea	Lreu_seed
rxn08840_c0		MNXR142326			rxn08840	rea	Lreu_seed
rxn07609_c0		MNXR111387		R07802	rxn07609	rea	Lreu_seed
rxn01987_c0		MNXR141961			rxn01987	rea	Lreu_seed
rxn03538_c0	['R_ADOCBLS', 'ADOCBLS']	MNXR125857	COBALAMINSYN-RXN	R05223	rxn03538	rea	Lreu_seed
rxn09310_c0	['THZPSN', 'R_THZPSN']	MNXR104858			rxn09310	rea	Lreu_seed
rxn01213_c0	['R_GPPSh', 'R_DMATT', 'R_DMATTx', 'DMATTx', 'DMATT', 'GPPSh']	MNXR97512	GPPSYN-RXN	R01658	rxn01213	rea	Lreu_seed
rxn03860_c0		MNXR109693		R05575	rxn03860	rea	Lreu_seed
rxn00459_c0	['R_ENO', 'ENO', 'ENOm', 'R_ENOm', 'R_ENOf', 'ENOf']	MNXR97932	2PGADEHYDRAT-RXN	R00658	rxn00459	rea	Lreu_seed
rxn00770_c0		MNXR106802	PRPPSYN-RXN	R01049	rxn00770	rea	Lreu_seed
rxn02318_c0	['R_GAL6PI', 'GAL6PI']	MNXR108042	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN	R03240	rxn02318	rea	Lreu_seed
rxn08806_c0		MNXR142313			rxn08806	rea	Lreu_seed
rxn05436_c0		MNXR134933			rxn05436	rea	Lreu_seed
rxn05195_c0	['FE3abcpp', 'FE3abc', 'R_FE3abc', 'R_FE3abcpp']	MNXR99525	3.6.3.30-RXN		['rxn08477', 'rxn05195']	rea	Lreu_seed
rxn05209_c0	['R_NAt3_1g', 'NAt3pp', 'R_NA1Htm', 'NA1Htm', 'NAt3_1g', 'NAt3_1', 'R_NA1Hth', 'R_NAt3pp', 'R_NAt3_1', 'NA1Hth']	MNXR101803	TRANS-RXN-101		['rxn05209', 'rxn08984']	rea	Lreu_seed
rxn04238_c0		MNXR110188		R06371	rxn04238	rea	Lreu_seed
rxn01366_c0	['PYNP2r', 'R_PYNP2r']	MNXR103377	URPHOS-RXN	R01876	rxn01366	rea	Lreu_seed
rxn10121_c0	['R_NO3R2', 'NO3R2pp', 'R_NO3R2pp', 'NO3R2']	MNXR101988			['rxn10121', 'rxn09003']	rea	Lreu_seed
rxn06197_c0		MNXR107626		R02625	rxn06197	rea	Lreu_seed
rxn01143_c0	['TMDK1m', 'R_TMDK1', 'TMDK1', 'R_TMDK1m']	MNXR104885	THYKI-RXN	R01567	rxn01143	rea	Lreu_seed
rxn01647_c0	['NP1', 'R_NP1']	MNXR102011		R02295	rxn01647	rea	Lreu_seed
rxn05618_c0	['R_MNt2', 'MNt2pp', 'R_MNt2pp', 'MNt2']	MNXR101681	TRANS-RXN-241		['rxn08951', 'rxn05618']	rea	Lreu_seed
rxn10474_c0	['COBALT2tex', 'R_COBALTt5', 'COBALTt5', 'R_COBALT2tpp', 'COBALT2tpp', 'R_COBALT2tex']	MNXR96821	TRANS-RXN-141A		['rxn10474', 'rxn08242', 'rxn08241']	rea	Lreu_seed
rxn00260_c0	['ASPTA', 'R_ASPATh', 'R_ASPTAp', 'ASPTAp', 'R_ASPTAm', 'ASPTAm', 'R_ASPTA', 'ASPATh']	MNXR96079	['ASPAMINOTRANS-RXN', 'RXN-13697']	R00355	rxn00260	rea	Lreu_seed
rxn04757_c0	['NEOXANS', 'R_NEOXANS']	MNXR101942	RXN1F-155	R06948	rxn04757	rea	Lreu_seed
rxn10120_c0	['NO3R1', 'R_NO3R1', 'NO3R1pp', 'R_NO3R1pp']	MNXR101986			['rxn10120', 'rxn09001']	rea	Lreu_seed
rxn03380_c0	['SELCYSTS', 'R_SELCYSTS']	MNXR104317		R04942	rxn03380	rea	Lreu_seed
rxn07454_c0		MNXR111239	4.99.1.7-RXN	R07638	rxn07454	rea	Lreu_seed
rxn00461_c0		MNXR105032	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	R00660	rxn00461	rea	Lreu_seed
rxn05613_c0	['METSabc', 'R_METSOX1abcpp', 'METSOX1abcpp', 'R_METSabc']	MNXR101482	TRANS-RXN0-511		['rxn05613', 'rxn08914']	rea	Lreu_seed
rxn10473_c0	['R_Clt', 'Clt', 'R_CLtex', 'CLtex']	MNXR96797	TRANS-RXN-139		['rxn10473', 'rxn08234']	rea	Lreu_seed
rxn06037_c0	['HACDp', 'R_HACDp']	MNXR100551	['RXN-16133', 'OHACYL-COA-DEHYDROG-RXN']	R01778	rxn06037	rea	Lreu_seed
rxn00817_c0	['DGGH', 'R_DGGH']	MNXR97317		['R01101', 'R06091']	rxn00817	rea	Lreu_seed
rxn00181_c0		MNXR106438	GLUTAMATE-1-KINASE-RXN	R00241	rxn00181	rea	Lreu_seed
rxn10303_c0		MNXR136299			rxn10303	rea	Lreu_seed
rxn03136_c0		MNXR95494			rxn03136	rea	Lreu_seed
rxn00818_c0	['R_RGH', 'RAFGH', 'R_RAFGH', 'RGH']	MNXR103419	RXN-11502	['R06070', 'R01103']	rxn00818	rea	Lreu_seed
rxn02937_c0		MNXR108734			rxn02937	rea	Lreu_seed
rxn08810_c0		MNXR135854			rxn08810	rea	Lreu_seed
rxn01652_c0	['R_THFATm', 'THFATm', 'MTAM', 'THFAT', 'R_MTAM', 'R_FOMETRi', 'FOMETRi', 'R_THFAT']	MNXR99614		R02300	rxn01652	rea	Lreu_seed
rxn05493_c0	['AKGt2rpp', 'AKGt2n', 'R_AKGt2n', 'AKGt2r', 'R_AKGt2rpp', 'R_AKGt2r']	MNXR95661	TRANS-RXN-23		['rxn09827', 'rxn05493', 'rxn08095']	rea	Lreu_seed
rxn03137_c0		MNXR139287		R04560	rxn03137	rea	Lreu_seed
rxn10343_c0	['R_HG2abcpp', 'HG2abcpp']	MNXR100623			['rxn08715', 'rxn10343']	rea	Lreu_seed
rxn01115_c0	['GND', 'R_GND', 'GNDer', 'R_GNDer', 'PGDHh', 'R_PGDHh']	MNXR100389	RXN-9952	R01528	rxn01115	rea	Lreu_seed
rxn08818_c0		MNXR135862			rxn08818	rea	Lreu_seed
rxn01128_c0	['R_DATCY', 'DATCY']	MNXR97172		R01548	rxn01128	rea	Lreu_seed
rxn08312_c0	['R_DASYN181', 'DASYN181']	MNXR97161			rxn08312	rea	Lreu_seed
rxn01961_c0		MNXR102029	XMPXAN-RXN		rxn01961	rea	Lreu_seed
rxn01517_c0	['URIDK2rn', 'R_URIDK2rn', 'URIDK2r', 'URIDK2m', 'R_URIDK2r', 'R_URIDK2m']	MNXR105160	RXN-14122	R02098	rxn01517	rea	Lreu_seed
rxn06750_c0		MNXR109011		['R06009', 'R04632']	rxn06750	rea	Lreu_seed
rxn05006_c0		MNXR110923	RXN-8675	R07238	rxn05006	rea	Lreu_seed
rxn01299_c0	['R_INSH', 'INSH']	MNXR100844	INOSINE-NUCLEOSIDASE-RXN	R01770	rxn01299	rea	Lreu_seed
rxn01800_c0	['R_DCYTD', 'DCYTDn', 'R_DCYTDn', 'DCYTD']	MNXR97207	CYTIDEAM-RXN	R02485	rxn01800	rea	Lreu_seed
rxn02107_c0		MNXR107840	1.2.1.65-RXN	R02941	rxn02107	rea	Lreu_seed
rxn08309_c0	['DASYN160', 'R_DASYN160']	MNXR97157			rxn08309	rea	Lreu_seed
rxn05379_c0		MNXR134876			rxn05379	rea	Lreu_seed
rxn01512_c0		MNXR141917			rxn01512	rea	Lreu_seed
rxn05517_c0		MNXR96498			rxn05517	rea	Lreu_seed
rxn03249_c0	['HACD2', 'R_HACD2', 'R_HACD2m', 'HACD2m', 'R_HACD2i', 'HACD2i', 'R_HACD2_1', 'HACD2_1']	MNXR100543	RXN-12570	R04748	rxn03249	rea	Lreu_seed
rxn00676_c0	['ACACT10m', 'R_ACACT10m', 'R_MACCOAT', 'MACCOAT']	MNXR95195	METHYLACETOACETYLCOATHIOL-RXN	R00927	rxn00676	rea	Lreu_seed
rxn00713_c0	['URIK2', 'R_URIK2']	MNXR105163	URKI-RXN	R00968	rxn00713	rea	Lreu_seed
rxn05909_c0	['CYS', 'R_CYS']	MNXR96986		R00891	rxn05909	rea	Lreu_seed
rxn09272_c0	['SUCDH_q8_m', 'FRD7', 'R_FRD7', 'R_SUCDH_q8_m', 'SUCDi', 'R_SUCDi']	MNXR99641			rxn09272	rea	Lreu_seed
rxn01648_c0	['PYNP1', 'R_PYNP1']	MNXR103376		R02296	rxn01648	rea	Lreu_seed
rxn01216_c0	['R_DPGM', 'DPGM']	MNXR107112	BISPHOSPHOGLYCERATE-MUTASE-RXN	R01662	rxn01216	rea	Lreu_seed
rxn05441_c0		MNXR134938			rxn05441	rea	Lreu_seed
rxn03365_c0		MNXR109216		R04916	rxn03365	rea	Lreu_seed
rxn05454_c0		MNXR134951			rxn05454	rea	Lreu_seed
rxn01127_c0	['DADK', 'R_ATDAMh', 'ATDAMh', 'R_ATDAMm', 'ATDAMm', 'R_DADK']	MNXR96117	DEOXYADENYLATE-KINASE-RXN	R01547	rxn01127	rea	Lreu_seed
rxn04908_c0		MNXR110813		R07105	rxn04908	rea	Lreu_seed
rxn05226_c0	['GLCpts', 'R_GLCptspp', 'R_GLCpts', 'GLCptspp']	MNXR100237			['rxn05226', 'rxn08612']	rea	Lreu_seed
rxn00615_c0	['R_GLYKm', 'GLYKm', 'GLYK', 'R_GLYK']	MNXR100348	GLYCEROL-KIN-RXN	R00847	rxn00615	rea	Lreu_seed
rxn06160_c0		MNXR107468	RETINOL-O-FATTY-ACYLTRANSFERASE-RXN	R02366	rxn06160	rea	Lreu_seed
rxn05445_c0		MNXR134942			rxn05445	rea	Lreu_seed
rxn07493_c0		MNXR141528			rxn07493	rea	Lreu_seed
rxn05341_c0	['R_3OAR80', '3OAR80_1', 'R_3OAR80_1', '3OAR80']	MNXR94953	RXN-9524	R04536	rxn05341	rea	Lreu_seed
rxn05449_c0		MNXR134946			rxn05449	rea	Lreu_seed
rxn03971_c0		MNXR109771		R05701	rxn03971	rea	Lreu_seed
rxn06870_c0		MNXR109376	5.1.1.16-RXN	R05175	rxn06870	rea	Lreu_seed
rxn00743_c0	['R_r0242', 'ALKP', 'R_ALKP', 'r0242']	MNXR95764	RXN0-7249	R01010	rxn00743	rea	Lreu_seed
rxn06735_c0		MNXR108981		['R05940', 'R04583']	rxn06735	rea	Lreu_seed
rxn02483_c0	['R_4CMLCL_kt', 'CMLDC', 'R_CMLDC', '4CMLCL_kt']	MNXR94999		R03470	rxn02483	rea	Lreu_seed
rxn10191_c0		MNXR136193			rxn10191	rea	Lreu_seed
rxn01265_c0	['R_NAPRT', 'NCTPPRT', 'R_NAPRTm', 'NAPRTm', 'NAPRT', 'R_NCTPPRT']	MNXR101910			rxn01265	rea	Lreu_seed
rxn00874_c0	['ACACT2m', 'R_ACACT2m', 'R_ACACT2', 'ACACT2', 'ACACT2r', 'R_ACACT2r', 'KAT2', 'R_KAT2']	MNXR95196	RXN-12565	R01177	rxn00874	rea	Lreu_seed
rxn00834_c0		MNXR100830	IMP-DEHYDROG-RXN		rxn00834	rea	Lreu_seed
rxn01187_c0		MNXR107093	PHOSPHOKETOLASE-RXN	R01621	rxn01187	rea	Lreu_seed
rxn00704_c0	['PGMT', 'R_PGMT']	MNXR102548		R08639	rxn00704	rea	Lreu_seed
rxn08703_c0		MNXR100578			rxn08703	rea	Lreu_seed
rxn01671_c0	['R_RNMK', 'RNMK']	MNXR104069	RIBOSYLNICOTINAMIDE-KINASE-RXN	R02324	rxn01671	rea	Lreu_seed
rxn02322_c0	['PMEVK', 'R_PMEVK', 'R_PMEVKx', 'PMEVKx']	MNXR103043	PHOSPHOMEVALONATE-KINASE-RXN	R03245	rxn02322	rea	Lreu_seed
rxn05627_c0	['R_NO3t2', 'NO3t2', 'R_NO3t2pp', 'NO3t2pp']	MNXR101993			rxn05627	rea	Lreu_seed
rxn12642_c0		MNXR142490			rxn12642	rea	Lreu_seed
rxn07673_c0		MNXR111466		R07883	rxn07673	rea	Lreu_seed
rxn01510_c0	['R_DGTCY', 'DGTCY']	MNXR97326		R02091	rxn01510	rea	Lreu_seed
rxn02045_c0		MNXR107777	D-LYSINE-56-AMINOMUTASE-RXN	R02852	rxn02045	rea	Lreu_seed
rxn01530_c0	['R_RDH1', 'RDH1', 'TRETINOLOR1', 'R_TRETINOLOR1']	MNXR103439	RETINOL-DEHYDROGENASE-RXN	R02124	rxn01530	rea	Lreu_seed
rxn03909_c0	['R_DXS', 'DXS', 'R_DXPS', 'DXPS']	MNXR97831	DXS-RXN	R05636	rxn03909	rea	Lreu_seed
rxn10806_c0	['R_CYTBD2', 'CYTBD2', 'R_CYTBD2pp', 'CYTBD2pp']	MNXR97032			['rxn10806', 'rxn08287']	rea	Lreu_seed
rxn00355_c0	['R_GALT', 'GALT']	MNXR138471			rxn00355	rea	Lreu_seed
rxn03084_c0		MNXR108904			rxn03084	rea	Lreu_seed
rxn06600_c0		MNXR142211			rxn06600	rea	Lreu_seed
rxn00216_c0	['HEX1', 'R_HEX1']	MNXR100612		R00299	rxn00216	rea	Lreu_seed
rxn06728_c0		MNXR108969		R04564	rxn06728	rea	Lreu_seed
rxn02005_c0		MNXR104931			['rxn02005', 'rxn09322']	rea	Lreu_seed
rxn08808_c0		MNXR142315			rxn08808	rea	Lreu_seed
rxn00558_c0	['R_PGI', 'PGI']	MNXR138699		R00771	rxn00558	rea	Lreu_seed
rxn12635_c0		MNXR123343	RXN0-6974		rxn12635	rea	Lreu_seed
rxn04726_c0		MNXR110642		R06917	rxn04726	rea	Lreu_seed
rxn00550_c0	['R_FBP26', 'FBP26']	MNXR138347		R00763	rxn00550	rea	Lreu_seed
rxn07841_c0		MNXR111632	RXN-4303	R08051	rxn07841	rea	Lreu_seed
rxn01859_c0	['PUNP2', 'R_PUNP2']	MNXR138728		R02557	rxn01859	rea	Lreu_seed
rxn05328_c0		MNXR109258	RXN-9663	R04969	rxn05328	rea	Lreu_seed
rxn05024_c0		MNXR142124			rxn05024	rea	Lreu_seed
rxn01851_c0	['R_ABUTDm', 'ABUTDm', 'R_ABUTD', 'ABUTD']	MNXR95191	AMINOBUTDEHYDROG-RXN	R02549	rxn01851	rea	Lreu_seed
rxn11834_c0		MNXR111858		R08306	rxn11834	rea	Lreu_seed
rxn05201_c0	['R_HXANt2pp', 'HXANt2r', 'HXANt2pp', 'R_HXANt2r']	MNXR100748			rxn05201	rea	Lreu_seed
rxn05323_c0		MNXR109255	RXN-9662	R04966	rxn05323	rea	Lreu_seed
rxn00314_c0		MNXR106537	D-LYSOPINE-DEHYDROGENASE-RXN	R00452	rxn00314	rea	Lreu_seed
rxn05616_c0	['R_MG2tu', 'R_MGt5', 'MG2tex', 'MGt5', 'MG2th', 'R_MG2th', 'R_MG2t', 'MG2tpp', 'R_MG2tpp', 'MG2tu', 'R_MG2tex', 'MG2t']	MNXR101507	TRANS-RXN-141		['rxn08922', 'rxn05616', 'rxn08923']	rea	Lreu_seed
rxn10306_c0		MNXR136302			rxn10306	rea	Lreu_seed
rxn08805_c0		MNXR142312			rxn08805	rea	Lreu_seed
