type	id_in_tp	id_in_bigg	new_id	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes
rea	ACACtex	ACACtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACALD	ACALD		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACALDtex	ACALDtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACALDtpp	ACALDtpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACGAL1Ptex	ACGAL1Ptex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACGALtex	ACGALtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACGAM1Ptex	ACGAM1Ptex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACGAtex	ACGAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACKr	ACKr		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACMANAtex	ACMANAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACNAMtex	ACNAMtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACOAD2f	ACOAD2f		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACOAD3f	ACOAD3f		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACOAD4f	ACOAD4f		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACOAD5f	ACOAD5f		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACOAD6f	ACOAD6f		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACOAD7f	ACOAD7f		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACOAD8f	ACOAD8f		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACOATA	ACOATA		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACONIs	ACONIs		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACONTa	ACONTa		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACONTb	ACONTb		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACOTA	ACOTA		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACOXT	ACOXT		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACSERtex	ACSERtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACt2rpp	ACt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ACtex	ACtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ADEt2rpp	ADEt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ADEtex	ADEtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ADK1	ADK1		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ADK3	ADK3		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ADK4	ADK4		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ADNtex	ADNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ADSL1r	ADSL1r		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ADSL2r	ADSL2r		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AGMtex	AGMtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AGPR	AGPR		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AHGDx	AHGDx		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AI2tex	AI2tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AICART	AICART		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AIRC3	AIRC3		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AKGt2rpp	AKGt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AKGtex	AKGtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALAALAr	ALAALAr		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALAALAtex	ALAALAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALAGLUE	ALAGLUE		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALAR	ALAR		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALATA_L	ALATA_L		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALAtex	ALAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALCD19	ALCD19		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALCD2x	ALCD2x		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALDD19xr	ALDD19xr		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALLPI	ALLPI		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALLTNt2rpp	ALLTNt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALLTNtex	ALLTNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALLULPE	ALLULPE		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ALLtex	ALLtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AMANAPEr	AMANAPEr		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AMAOTr	AMAOTr		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	AMPtex	AMPtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ANHGMtex	ANHGMtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	APPLDHr	APPLDHr		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ARABDI	ARABDI		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ARAI	ARAI		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ARBt2rpp	ARBt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ARBtex	ARBtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ARGAGMt7pp	ARGAGMt7pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ARGORNt7pp	ARGORNt7pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ARGSL	ARGSL		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ARGtex	ARGtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ARHGDx	ARHGDx		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ASAD	ASAD		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ASCBtex	ASCBtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ASNt2rpp	ASNt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ASNtex	ASNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ASO3tex	ASO3tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ASPK	ASPK		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ASPTA	ASPTA		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ASPtex	ASPtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ASPtpp	ASPtpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ATHRDHr	ATHRDHr		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ATPM	ATPM		id in bigg(bounds different)		(6.86, 1000.0)	(0.0, 1000.0)		
rea	ATPS4rpp	ATPS4rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	BALAtex	BALAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	BTNtex	BTNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	BUTSO3tex	BUTSO3tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	BUTt2rpp	BUTt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	BUTtex	BUTtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CA2tex	CA2tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CAt6pp	CAt6pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CBIAT	CBIAT		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CBLAT	CBLAT		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CBMKr	CBMKr		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CD2tex	CD2tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CGLYtex	CGLYtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CH4tex	CH4tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CHLtex	CHLtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CHTBStex	CHTBStex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CITtex	CITtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CLBtex	CLBtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CLPNS120pp	CLPNS120pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CLPNS140pp	CLPNS140pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CLPNS141pp	CLPNS141pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CLPNS160pp	CLPNS160pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CLPNS161pp	CLPNS161pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CLPNS180pp	CLPNS180pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CLPNS181pp	CLPNS181pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CLtex	CLtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CMPtex	CMPtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CMtex	CMtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CO2tex	CO2tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CO2tpp	CO2tpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	COBALT2tex	COBALT2tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CRNBTCT	CRNBTCT		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CRNCAR	CRNCAR		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CRNCBCT	CRNCBCT		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CRNCDH	CRNCDH		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CRNDt2rpp	CRNDt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CRNDtex	CRNDtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CRNt2rpp	CRNt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CRNtex	CRNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CS1tex	CS1tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CSNtex	CSNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CTBTt2rpp	CTBTt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CTECOAI6	CTECOAI6		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CTECOAI7	CTECOAI7		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CTECOAI8	CTECOAI8		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CU2tex	CU2tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CUtex	CUtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CYANtex	CYANtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CYNTtex	CYNTtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CYSDtex	CYSDtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CYSItex	CYSItex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CYStex	CYStex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CYTDtex	CYTDtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CYTK1	CYTK1		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	CYTK2	CYTK2		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DADK	DADK		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DADNtex	DADNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DALAtex	DALAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DAMPtex	DAMPtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DAPE	DAPE		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DAPtex	DAPtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DCAtex	DCAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DCMPtex	DCMPtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DCYTtex	DCYTtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DDGLCNt2rpp	DDGLCNt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DDGLCNtex	DDGLCNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DDPGALA	DDPGALA		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DGK1	DGK1		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DGMPtex	DGMPtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DGSNtex	DGSNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DHACOAH	DHACOAH		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DHAtex	DHAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DHAtpp	DHAtpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DHBD	DHBD		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DHFR	DHFR		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DHNPA2r	DHNPA2r		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DHNPTE	DHNPTE		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DHORTS	DHORTS		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DHPStex	DHPStex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DHPTPE	DHPTPE		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DIMPtex	DIMPtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DINStex	DINStex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DMSOtex	DMSOtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DMSOtpp	DMSOtpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DMStex	DMStex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DOPAtex	DOPAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DOXRBCNtex	DOXRBCNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DSERDHr	DSERDHr		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DSERtex	DSERtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DTMPK	DTMPK		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DTMPtex	DTMPtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DUMPtex	DUMPtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DURADx	DURADx		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DURIPP	DURIPP		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DURItex	DURItex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DXYLONtex	DXYLONtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DXYLONtpp	DXYLONtpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	DXYLTD	DXYLTD		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	D_LACt2pp	D_LACt2pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	D_LACtex	D_LACtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	E4PD	E4PD		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ECOAH1	ECOAH1		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ECOAH2	ECOAH2		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ECOAH3	ECOAH3		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ECOAH4	ECOAH4		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ECOAH5	ECOAH5		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ECOAH6	ECOAH6		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ECOAH7	ECOAH7		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ECOAH8	ECOAH8		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ENO	ENO		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ETHAtex	ETHAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ETHSO3tex	ETHSO3tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ETOHtex	ETOHtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	ETOHtrpp	ETOHtrpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_ca2_e	EX_ca2_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_cl_e	EX_cl_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_co2_e	EX_co2_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_cobalt2_e	EX_cobalt2_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_cu2_e	EX_cu2_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_fe2_e	EX_fe2_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_fe3_e	EX_fe3_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_glc__D_e	EX_glc__D_e		id in bigg(bounds different)		(-10.0, 1000.0)	(0.0, 1000.0)		
rea	EX_h2o_e	EX_h2o_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_h_e	EX_h_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_k_e	EX_k_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_mg2_e	EX_mg2_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_mn2_e	EX_mn2_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_mobd_e	EX_mobd_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_na1_e	EX_na1_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_nh4_e	EX_nh4_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_ni2_e	EX_ni2_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_o2_e	EX_o2_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_pi_e	EX_pi_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_sel_e	EX_sel_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_slnt_e	EX_slnt_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_so4_e	EX_so4_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_tungs_e	EX_tungs_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	EX_zn2_e	EX_zn2_e		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	F6PA	F6PA		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	F6Ptex	F6Ptex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FADtex	FADtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FALDH2	FALDH2		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FALDtex	FALDtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FALDtpp	FALDtpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FALGTHLs	FALGTHLs		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FBA	FBA		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FBA3	FBA3		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FCI	FCI		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FCLPA	FCLPA		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FE2tex	FE2tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FE3tex	FE3tex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FHL	FHL		id in bigg(bounds different)		(0.0, 0.0)	(0.0, 1000.0)		
rea	FMNtex	FMNtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FORCT	FORCT		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FORtex	FORtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FRULYSDG	FRULYSDG		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FRULYSE	FRULYSE		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FRULYStex	FRULYStex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FRUURt2rpp	FRUURt2rpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FRUURtex	FRUURtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FRUtex	FRUtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FUCtex	FUCtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FUCtpp	FUCtpp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FUM	FUM		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FUMt1pp	FUMt1pp		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FUMtex	FUMtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
rea	FUSAtex	FUSAtex		id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)		
