bigg_id,equaction_string,mets,bounds,original_bigg_ids
BIOMASS_Ec_iJO1366_WT_53p95M,0.000223 10fthf_c + 0.000223 2dmmql8_c + 2.5e-05 2fe2s_c + 0.000248 4fe4s_c + 0.000223 5mthf_c + 0.000279 accoa_c + 0.000223 adocbl_c + 0.499149 ala__L_c + 0.000223 amet_c + 0.28742 arg__L_c + 0.234232 asn__L_c + 0.234232 asp__L_c + 54.119975 atp_c + 0.000116 bmocogdp_c + 2e-06 btn_c + 0.004952 ca2_c + 0.000223 chor_c + 0.004952 cl_c + 0.002944 clpn160_p + 0.00229 clpn161_p + 0.00118 clpn181_p + 0.000168 coa_c + 2.4e-05 cobalt2_c + 0.008151 colipa_e + 0.129799 ctp_c + 0.000674 cu2_c + 0.088988 cys__L_c + 0.024805 datp_c + 0.025612 dctp_c + 0.025612 dgtp_c + 0.024805 dttp_c + 0.000223 enter_c + 0.000223 fad_c + 0.006388 fe2_c + 0.007428 fe3_c + 0.255712 gln__L_c + 0.255712 glu__L_c + 0.595297 gly_c + 0.154187 glycogen_c + 0.000223 gthrd_c + 0.209121 gtp_c + 48.752916 h2o_c + 0.000223 hemeO_c + 0.092056 his__L_c + 0.282306 ile__L_c + 0.18569 k_c + 0.437778 leu__L_c + 3e-06 lipopb_c + 0.333448 lys__L_c + 3.1e-05 malcoa_c + 0.149336 met__L_c + 0.008253 mg2_c + 0.000223 mlthf_c + 0.000658 mn2_c + 7e-06 mobd_c + 7e-06 mococdp_c + 7e-06 mocogdp_c + 0.000223 mql8_c + 0.001345 murein3p3p_p + 0.000605 murein3px4p_p + 0.005381 murein4p4p_p + 0.005448 murein4px4p_p + 0.000673 murein4px4px4p_p + 0.001787 nad_c + 4.5e-05 nadh_c + 0.000112 nadp_c + 0.000335 nadph_c + 0.012379 nh4_c + 0.000307 ni2_c + 0.012366 pe160_c + 0.031798 pe160_p + 0.009618 pe161_c + 0.024732 pe161_p + 0.004957 pe181_c + 0.012747 pe181_p + 0.005707 pg160_c + 0.004892 pg160_p + 0.004439 pg161_c + 0.003805 pg161_p + 0.002288 pg181_c + 0.001961 pg181_p + 0.180021 phe__L_c + 0.000223 pheme_c + 0.214798 pro__L_c + 0.03327 ptrc_c + 0.000223 pydx5p_c + 0.000223 q8h2_c + 0.000223 ribflv_c + 0.209684 ser__L_c + 0.000223 sheme_c + 0.004126 so4_c + 0.006744 spmd_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.246506 thr__L_c + 0.055234 trp__L_c + 0.133993 tyr__L_c + 5.5e-05 udcpdp_c + 0.140101 utp_c + 0.411184 val__L_c + 0.000324 zn2_c --> 53.95 adp_c + 53.95 h_c + 53.945874 pi_c + 0.749831 ppi_c,"{'10fthf_c': -0.000223, '2dmmql8_c': -0.000223, '2fe2s_c': -2.5e-05, '4fe4s_c': -0.000248, '5mthf_c': -0.000223, 'accoa_c': -0.000279, 'adocbl_c': -0.000223, 'adp_c': 53.95, 'ala__L_c': -0.499149, 'amet_c': -0.000223, 'arg__L_c': -0.28742, 'asn__L_c': -0.234232, 'asp__L_c': -0.234232, 'atp_c': -54.119975, 'bmocogdp_c': -0.000116, 'btn_c': -2e-06, 'ca2_c': -0.004952, 'chor_c': -0.000223, 'cl_c': -0.004952, 'clpn160_p': -0.002944, 'clpn161_p': -0.00229, 'clpn181_p': -0.00118, 'coa_c': -0.000168, 'cobalt2_c': -2.4e-05, 'colipa_e': -0.008151, 'ctp_c': -0.129799, 'cu2_c': -0.000674, 'cys__L_c': -0.088988, 'datp_c': -0.024805, 'dctp_c': -0.025612, 'dgtp_c': -0.025612, 'dttp_c': -0.024805, 'enter_c': -0.000223, 'fad_c': -0.000223, 'fe2_c': -0.006388, 'fe3_c': -0.007428, 'gln__L_c': -0.255712, 'glu__L_c': -0.255712, 'gly_c': -0.595297, 'glycogen_c': -0.154187, 'gthrd_c': -0.000223, 'gtp_c': -0.209121, 'h2o_c': -48.752916, 'h_c': 53.95, 'hemeO_c': -0.000223, 'his__L_c': -0.092056, 'ile__L_c': -0.282306, 'k_c': -0.18569, 'leu__L_c': -0.437778, 'lipopb_c': -3e-06, 'lys__L_c': -0.333448, 'malcoa_c': -3.1e-05, 'met__L_c': -0.149336, 'mg2_c': -0.008253, 'mlthf_c': -0.000223, 'mn2_c': -0.000658, 'mobd_c': -7e-06, 'mococdp_c': -7e-06, 'mocogdp_c': -7e-06, 'mql8_c': -0.000223, 'murein3p3p_p': -0.001345, 'murein3px4p_p': -0.000605, 'murein4p4p_p': -0.005381, 'murein4px4p_p': -0.005448, 'murein4px4px4p_p': -0.000673, 'nad_c': -0.001787, 'nadh_c': -4.5e-05, 'nadp_c': -0.000112, 'nadph_c': -0.000335, 'nh4_c': -0.012379, 'ni2_c': -0.000307, 'pe160_c': -0.012366, 'pe160_p': -0.031798, 'pe161_c': -0.009618, 'pe161_p': -0.024732, 'pe181_c': -0.004957, 'pe181_p': -0.012747, 'pg160_c': -0.005707, 'pg160_p': -0.004892, 'pg161_c': -0.004439, 'pg161_p': -0.003805, 'pg181_c': -0.002288, 'pg181_p': -0.001961, 'phe__L_c': -0.180021, 'pheme_c': -0.000223, 'pi_c': 53.945874, 'ppi_c': 0.749831, 'pro__L_c': -0.214798, 'ptrc_c': -0.03327, 'pydx5p_c': -0.000223, 'q8h2_c': -0.000223, 'ribflv_c': -0.000223, 'ser__L_c': -0.209684, 'sheme_c': -0.000223, 'so4_c': -0.004126, 'spmd_c': -0.006744, 'succoa_c': -9.8e-05, 'thf_c': -0.000223, 'thmpp_c': -0.000223, 'thr__L_c': -0.246506, 'trp__L_c': -0.055234, 'tyr__L_c': -0.133993, 'udcpdp_c': -5.5e-05, 'utp_c': -0.140101, 'val__L_c': -0.411184, 'zn2_c': -0.000324}","(0.0, 1000.0)",['Ec_biomass_iJO1366_WT_53p95M']
EX_14glucan_e,14glucan_e --> ,{'14glucan_e': -1.0},"(0.0, 1000.0)","['EX_14glucan_LPAREN_e_RPAREN_', 'EX_14glucan_e']"
EX_23cgmp_e,23cgmp_e --> ,{'23cgmp_e': -1.0},"(0.0, 1000.0)","['EX_23cgmp_LPAREN_e_RPAREN_', 'EX_23cgmp_e']"
EX_23cump_e,23cump_e --> ,{'23cump_e': -1.0},"(0.0, 1000.0)","['EX_23cump[e]', 'EX_23cump_LPAREN_e_RPAREN_', 'EX_23cump_e', 'EX_23cump_e_']"
EX_2ddglcn_e,2ddglcn_e --> ,{'2ddglcn_e': -1.0},"(0.0, 1000.0)","['EX_2ddglcn_LPAREN_e_RPAREN_', 'EX_2ddglcn_e', 'EX_2ddglcn_e_']"
EX_3cmp_e,3cmp_e --> ,{'3cmp_e': -1.0},"(0.0, 1000.0)","['EX_3cmp_LPAREN_e_RPAREN_', 'EX_3cmp_e', 'EX_3cmp_e_']"
EX_3hpppn_e,3hpppn_e --> ,{'3hpppn_e': -1.0},"(0.0, 1000.0)","['EX_3hpppn[e]', 'EX_3hpppn_LPAREN_e_RPAREN_', 'EX_3hpppn_e']"
EX_4hoxpacd_e,4hoxpacd_e --> ,{'4hoxpacd_e': -1.0},"(0.0, 1000.0)","['EX_4hoxpacd_LPAREN_e_RPAREN_', 'EX_4hoxpacd_e']"
EX_LalaDgluMdapDala_e,LalaDgluMdapDala_e --> ,{'LalaDgluMdapDala_e': -1.0},"(0.0, 1000.0)","['EX_LalaDgluMdapDala_LPAREN_e_RPAREN_', 'EX_LalaDgluMdapDala_e']"
EX_ac_e,ac_e --> ,{'ac_e': -1.0},"(0.0, 1000.0)","['EX_ac(e)', 'EX_ac[e]', 'EX_ac_LPAREN_e_RPAREN_', 'EX_ac_e', 'EX_ac_e_']"
EX_acald_e,acald_e --> ,{'acald_e': -1.0},"(0.0, 1000.0)","['EX_acald[e]', 'EX_acald_LPAREN_e_RPAREN_', 'EX_acald_e', 'EX_acald_e_']"
EX_acgam1p_e,acgam1p_e --> ,{'acgam1p_e': -1.0},"(0.0, 1000.0)","['EX_acgam1p_LPAREN_e_RPAREN_', 'EX_acgam1p_e']"
EX_acmum_e,acmum_e --> ,{'acmum_e': -1.0},"(0.0, 1000.0)","['EX_acmum_LPAREN_e_RPAREN_', 'EX_acmum_e']"
EX_acnam_e,acnam_e --> ,{'acnam_e': -1.0},"(0.0, 1000.0)","['EX_acnam[e]', 'EX_acnam_LPAREN_e_RPAREN_', 'EX_acnam_e', 'EX_acnam_e_']"
EX_acolipa_e,acolipa_e --> ,{'acolipa_e': -1.0},"(0.0, 1000.0)","['EX_acolipa_LPAREN_e_RPAREN_', 'EX_acolipa_e']"
EX_acser_e,acser_e --> ,{'acser_e': -1.0},"(0.0, 1000.0)","['EX_acser_LPAREN_e_RPAREN_', 'EX_acser_e']"
EX_adocbl_e,adocbl_e --> ,{'adocbl_e': -1.0},"(0.0, 1000.0)","['EX_adocbl_LPAREN_e_RPAREN_', 'EX_adocbl_e', 'EX_adpcbl_e_']"
EX_akg_e,akg_e --> ,{'akg_e': -1.0},"(0.0, 1000.0)","['EX_akg[e]', 'EX_akg_LPAREN_e_RPAREN_', 'EX_akg_e', 'EX_akg_e_']"
EX_ala__D_e,ala__D_e --> ,{'ala__D_e': -1.0},"(0.0, 1000.0)","['EX_ala-D(e)', 'EX_ala_DASH_D_LPAREN_e_RPAREN_', 'EX_ala_D[e]', 'EX_ala_D_LPAREN_e_RPAREN_', 'EX_ala_D_e', 'EX_ala_D_e_', 'EX_ala__D_e']"
EX_butso3_e,butso3_e --> ,{'butso3_e': -1.0},"(0.0, 1000.0)","['EX_butso3_LPAREN_e_RPAREN_', 'EX_butso3_e']"
EX_cbl1_e,cbl1_e --> ,{'cbl1_e': -1.0},"(0.0, 1000.0)","['EX_cbl1_LPAREN_e_RPAREN_', 'EX_cbl1_e']"
EX_cgly_e,cgly_e --> ,{'cgly_e': -1.0},"(0.0, 1000.0)","['EX_cgly[e]', 'EX_cgly_LPAREN_e_RPAREN_', 'EX_cgly_e', 'EX_cgly_e_']"
EX_chol_e,chol_e --> ,{'chol_e': -1.0},"(0.0, 1000.0)","['EX_chol[e]', 'EX_chol_LPAREN_e_RPAREN_', 'EX_chol_e', 'EX_chol_e_']"
EX_cit_e,cit_e --> ,{'cit_e': -1.0},"(0.0, 1000.0)","['EX_cit[e]', 'EX_cit_LPAREN_e_RPAREN_', 'EX_cit_e', 'EX_cit_e_']"
EX_cm_e,cm_e --> ,{'cm_e': -1.0},"(0.0, 1000.0)","['EX_cm_LPAREN_e_RPAREN_', 'EX_cm_e']"
EX_cobalt2_e,cobalt2_e --> ,{'cobalt2_e': -1.0},"(0.0, 1000.0)","['EX_cobalt2(e)', 'EX_cobalt2_LPAREN_e_RPAREN_', 'EX_cobalt2_e', 'EX_cobalt2_e_']"
EX_cynt_e,cynt_e --> ,{'cynt_e': -1.0},"(0.0, 1000.0)","['EX_cynt[e]', 'EX_cynt_LPAREN_e_RPAREN_', 'EX_cynt_e']"
EX_dcyt_e,dcyt_e --> ,{'dcyt_e': -1.0},"(0.0, 1000.0)","['EX_dcyt[e]', 'EX_dcyt_LPAREN_e_RPAREN_', 'EX_dcyt_e', 'EX_dcyt_e_']"
EX_dms_e,dms_e --> ,{'dms_e': -1.0},"(0.0, 1000.0)","['EX_dms_LPAREN_e_RPAREN_', 'EX_dms_e']"
EX_duri_e,duri_e --> ,{'duri_e': -1.0},"(0.0, 1000.0)","['EX_duri[e]', 'EX_duri_LPAREN_e_RPAREN_', 'EX_duri_e', 'EX_duri_e_']"
EX_eca4colipa_e,eca4colipa_e --> ,{'eca4colipa_e': -1.0},"(0.0, 1000.0)","['EX_eca4colipa_LPAREN_e_RPAREN_', 'EX_eca4colipa_e']"
EX_etha_e,etha_e --> ,{'etha_e': -1.0},"(0.0, 1000.0)","['EX_etha[e]', 'EX_etha_LPAREN_e_RPAREN_', 'EX_etha_e', 'EX_etha_e_']"
EX_f6p_e,f6p_e --> ,{'f6p_e': -1.0},"(0.0, 1000.0)","['EX_f6p_LPAREN_e_RPAREN_', 'EX_f6p_e', 'Sink_f6p']"
EX_fe3dhbzs_e,fe3dhbzs_e --> ,{'fe3dhbzs_e': -1.0},"(0.0, 1000.0)","['EX_fe3dhbzs_LPAREN_e_RPAREN_', 'EX_fe3dhbzs_e']"
EX_feoxam_e,feoxam_e --> ,{'feoxam_e': -1.0},"(0.0, 1000.0)","['EX_feoxam_LPAREN_e_RPAREN_', 'EX_feoxam_e']"
EX_for_e,for_e --> ,{'for_e': -1.0},"(0.0, 1000.0)","['EX_for(e)', 'EX_for[e]', 'EX_for_LPAREN_e_RPAREN_', 'EX_for_e', 'EX_for_e_']"
EX_fru_e,fru_e --> ,{'fru_e': -1.0},"(0.0, 1000.0)","['EX_fru(e)', 'EX_fru[e]', 'EX_fru_LPAREN_e_RPAREN_', 'EX_fru_e', 'EX_fru_e_']"
EX_fruur_e,fruur_e --> ,{'fruur_e': -1.0},"(0.0, 1000.0)","['EX_fruur_LPAREN_e_RPAREN_', 'EX_fruur_e']"
EX_fuc__L_e,fuc__L_e --> ,{'fuc__L_e': -1.0},"(0.0, 1000.0)","['EX_fuc_DASH_L_LPAREN_e_RPAREN_', 'EX_fuc_L[e]', 'EX_fuc_L_LPAREN_e_RPAREN_', 'EX_fuc_L_e', 'EX_fuc_L_e_', 'EX_fuc__L_e']"
EX_fum_e,fum_e --> ,{'fum_e': -1.0},"(0.0, 1000.0)","['EX_fum[e]', 'EX_fum_LPAREN_e_RPAREN_', 'EX_fum_e', 'EX_fum_e_']"
EX_g3pi_e,g3pi_e --> ,{'g3pi_e': -1.0},"(0.0, 1000.0)","['EX_g3pi_LPAREN_e_RPAREN_', 'EX_g3pi_e', 'EX_g3pi_e_']"
EX_galur_e,galur_e --> ,{'galur_e': -1.0},"(0.0, 1000.0)","['EX_galur(e)', 'EX_galur_LPAREN_e_RPAREN_', 'EX_galur_e', 'EX_galur_e_']"
EX_glc__D_e,glc__D_e --> ,{'glc__D_e': -1.0},"(0.0, 1000.0)","['EX_glc(e)', 'EX_glc_D[e]', 'EX_glc_D_e', 'EX_glc_LPAREN_e_RPAREN_', 'EX_glc__D_e', 'EX_glc_e', 'EX_glc_e_']"
EX_glcur1p_e,glcur1p_e --> ,{'glcur1p_e': -1.0},"(0.0, 1000.0)","['EX_glcur1p_LPAREN_e_RPAREN_', 'EX_glcur1p_e']"
EX_glyb_e,glyb_e --> ,{'glyb_e': -1.0},"(0.0, 1000.0)","['EX_glyb(e)', 'EX_glyb[e]', 'EX_glyb_LPAREN_e_RPAREN_', 'EX_glyb_e', 'EX_glyb_e_']"
EX_glyc2p_e,glyc2p_e --> ,{'glyc2p_e': -1.0},"(0.0, 1000.0)","['EX_glyc2p[e]', 'EX_glyc2p_LPAREN_e_RPAREN_', 'EX_glyc2p_e']"
EX_glyclt_e,glyclt_e --> ,{'glyclt_e': -1.0},"(0.0, 1000.0)","['EX_glyclt[e]', 'EX_glyclt_LPAREN_e_RPAREN_', 'EX_glyclt_e', 'EX_glyclt_e_']"
EX_gtp_e,gtp_e --> ,{'gtp_e': -1.0},"(0.0, 1000.0)","['EX_gtp[e]', 'EX_gtp_LPAREN_e_RPAREN_', 'EX_gtp_e', 'EX_gtp_e_']"
EX_h2o_e,h2o_e --> ,{'h2o_e': -1.0},"(0.0, 1000.0)","['EX_h2o(e)', 'EX_h2o[e]', 'EX_h2o_LPAREN_e_RPAREN_', 'EX_h2o_e', 'EX_h2o_e_']"
EX_h2s_e,h2s_e --> ,{'h2s_e': -1.0},"(0.0, 1000.0)","['EX_h2s(e)', 'EX_h2s_LPAREN_e_RPAREN_', 'EX_h2s_e']"
EX_hg2_e,hg2_e --> ,{'hg2_e': -1.0},"(0.0, 1000.0)","['EX_hg2_LPAREN_e_RPAREN_', 'EX_hg2_e', 'EX_hg2_e_']"
EX_his__L_e,his__L_e --> ,{'his__L_e': -1.0},"(0.0, 1000.0)","['EX_his-L(e)', 'EX_his_DASH_L_LPAREN_e_RPAREN_', 'EX_his_L[e]', 'EX_his_L_LPAREN_e_RPAREN_', 'EX_his_L_e', 'EX_his_L_e_', 'EX_his__L_e']"
EX_hxa_e,hxa_e --> ,{'hxa_e': -1.0},"(0.0, 1000.0)","['EX_hxa[e]', 'EX_hxa_LPAREN_e_RPAREN_', 'EX_hxa_e']"
EX_ile__L_e,ile__L_e --> ,{'ile__L_e': -1.0},"(0.0, 1000.0)","['EX_ile-L(e)', 'EX_ile_DASH_L_LPAREN_e_RPAREN_', 'EX_ile_L(e)', 'EX_ile_L[e]', 'EX_ile_L_LPAREN_e_RPAREN_', 'EX_ile_L_e', 'EX_ile_L_e_', 'EX_ile__L_e']"
EX_lipa_e,lipa_e --> ,{'lipa_e': -1.0},"(0.0, 1000.0)","['EX_lipa_LPAREN_e_RPAREN_', 'EX_lipa_e']"
EX_mal__D_e,mal__D_e --> ,{'mal__D_e': -1.0},"(0.0, 1000.0)","['EX_mal_DASH_D_LPAREN_e_RPAREN_', 'EX_mal_D_LPAREN_e_RPAREN_', 'EX_mal_D_e', 'EX_mal_D_e_', 'EX_mal__D_e']"
EX_mal__L_e,mal__L_e --> ,{'mal__L_e': -1.0},"(0.0, 1000.0)","['EX_mal_DASH_L_LPAREN_e_RPAREN_', 'EX_mal_L[e]', 'EX_mal_L_LPAREN_e_RPAREN_', 'EX_mal_L_e', 'EX_mal_L_e_', 'EX_mal__L_e']"
EX_maltpt_e,maltpt_e --> ,{'maltpt_e': -1.0},"(0.0, 1000.0)","['EX_maltpt[e]', 'EX_maltpt_LPAREN_e_RPAREN_', 'EX_maltpt_e', 'EX_maltpt_e_']"
EX_man_e,man_e --> ,{'man_e': -1.0},"(0.0, 1000.0)","['EX_man(e)', 'EX_man[e]', 'EX_man_LPAREN_e_RPAREN_', 'EX_man_e', 'EX_man_e_']"
EX_man6p_e,man6p_e --> ,{'man6p_e': -1.0},"(0.0, 1000.0)","['EX_man6p_LPAREN_e_RPAREN_', 'EX_man6p_e', 'EX_man6p_e_']"
EX_meoh_e,meoh_e --> ,{'meoh_e': -1.0},"(0.0, 1000.0)","['EX_meoh[e]', 'EX_meoh_LPAREN_e_RPAREN_', 'EX_meoh_e', 'EX_meoh_e_']"
EX_mincyc_e,mincyc_e --> ,{'mincyc_e': -1.0},"(0.0, 1000.0)","['EX_mincyc_LPAREN_e_RPAREN_', 'EX_mincyc_e']"
EX_mn2_e,mn2_e --> ,{'mn2_e': -1.0},"(0.0, 1000.0)","['EX_mn2(e)', 'EX_mn2_LPAREN_e_RPAREN_', 'EX_mn2_e', 'EX_mn2_e_']"
EX_mobd_e,mobd_e --> ,{'mobd_e': -1.0},"(0.0, 1000.0)","['EX_mobd(e)', 'EX_mobd_LPAREN_e_RPAREN_', 'EX_mobd_e', 'EX_mobd_e_']"
EX_nh4_e,nh4_e --> ,{'nh4_e': -1.0},"(0.0, 1000.0)","['EX_nh4(e)', 'EX_nh4[e]', 'EX_nh4_LPAREN_e_RPAREN_', 'EX_nh4_e', 'EX_nh4_e_']"
EX_ni2_e,ni2_e --> ,{'ni2_e': -1.0},"(0.0, 1000.0)","['EX_ni2(e)', 'EX_ni2_LPAREN_e_RPAREN_', 'EX_ni2_e', 'EX_ni2_e_']"
EX_o2_e,o2_e --> ,{'o2_e': -1.0},"(0.0, 1000.0)","['EX_o2[e]', 'EX_o2_LPAREN_e_RPAREN_', 'EX_o2_e', 'EX_o2_e_']"
EX_ocdca_e,ocdca_e --> ,{'ocdca_e': -1.0},"(0.0, 1000.0)","['EX_ocdca[e]', 'EX_ocdca_LPAREN_e_RPAREN_', 'EX_ocdca_e', 'EX_ocdca_e_']"
EX_octa_e,octa_e --> ,{'octa_e': -1.0},"(0.0, 1000.0)","['EX_octa[e]', 'EX_octa_LPAREN_e_RPAREN_', 'EX_octa_e', 'EX_octa_e_']"
EX_peamn_e,peamn_e --> ,{'peamn_e': -1.0},"(0.0, 1000.0)","['EX_peamn_LPAREN_e_RPAREN_', 'EX_peamn_e']"
EX_pi_e,pi_e --> ,{'pi_e': -1.0},"(0.0, 1000.0)","['EX_pi(e)', 'EX_pi[e]', 'EX_pi_LPAREN_e_RPAREN_', 'EX_pi_e', 'EX_pi_e_']"
EX_ppt_e,ppt_e --> ,{'ppt_e': -1.0},"(0.0, 1000.0)","['EX_ppt_LPAREN_e_RPAREN_', 'EX_ppt_e']"
EX_pro__L_e,pro__L_e --> ,{'pro__L_e': -1.0},"(0.0, 1000.0)","['EX_pro-L(e)', 'EX_pro_DASH_L_LPAREN_e_RPAREN_', 'EX_pro_L[e]', 'EX_pro_L_LPAREN_e_RPAREN_', 'EX_pro_L_e', 'EX_pro_L_e_', 'EX_pro__L_e']"
EX_psclys_e,psclys_e --> ,{'psclys_e': -1.0},"(0.0, 1000.0)","['EX_psclys_LPAREN_e_RPAREN_', 'EX_psclys_e']"
EX_quin_e,quin_e --> ,{'quin_e': -1.0},"(0.0, 1000.0)","['EX_quin_LPAREN_e_RPAREN_', 'EX_quin_e', 'EX_quin_kt_LPAREN_e_RPAREN_']"
EX_r5p_e,r5p_e --> ,{'r5p_e': -1.0},"(0.0, 1000.0)","['EX_r5p_LPAREN_e_RPAREN_', 'EX_r5p_e']"
EX_rfamp_e,rfamp_e --> ,{'rfamp_e': -1.0},"(0.0, 1000.0)","['EX_rfamp_LPAREN_e_RPAREN_', 'EX_rfamp_e']"
EX_rib__D_e,rib__D_e --> ,{'rib__D_e': -1.0},"(0.0, 1000.0)","['EX_rib-D(e)', 'EX_rib_D(e)', 'EX_rib_DASH_D_LPAREN_e_RPAREN_', 'EX_rib_D[e]', 'EX_rib_D_LPAREN_e_RPAREN_', 'EX_rib_D_e', 'EX_rib_D_e_', 'EX_rib__D_e']"
EX_so2_e,so2_e --> ,{'so2_e': -1.0},"(0.0, 1000.0)","['EX_so2_LPAREN_e_RPAREN_', 'EX_so2_e']"
EX_succ_e,succ_e --> ,{'succ_e': -1.0},"(0.0, 1000.0)","['EX_succ[e]', 'EX_succ_LPAREN_e_RPAREN_', 'EX_succ_e', 'EX_succ_e_']"
EX_tartr__L_e,tartr__L_e --> ,{'tartr__L_e': -1.0},"(0.0, 1000.0)","['EX_tartr_DASH_L_LPAREN_e_RPAREN_', 'EX_tartr_L_LPAREN_e_RPAREN_', 'EX_tartr_L_e', 'EX_tartr__L_e']"
EX_thym_e,thym_e --> ,{'thym_e': -1.0},"(0.0, 1000.0)","['EX_thym[e]', 'EX_thym_LPAREN_e_RPAREN_', 'EX_thym_e', 'EX_thym_e_']"
EX_trp__L_e,trp__L_e --> ,{'trp__L_e': -1.0},"(0.0, 1000.0)","['EX_trp-L(e)', 'EX_trp_DASH_L_LPAREN_e_RPAREN_', 'EX_trp_L[e]', 'EX_trp_L_LPAREN_e_RPAREN_', 'EX_trp_L_e', 'EX_trp_L_e_', 'EX_trp__L_e']"
EX_tsul_e,tsul_e --> ,{'tsul_e': -1.0},"(0.0, 1000.0)","['EX_tsul[e]', 'EX_tsul_LPAREN_e_RPAREN_', 'EX_tsul_e', 'EX_tsul_e_']"
EX_ttdcea_e,ttdcea_e --> ,{'ttdcea_e': -1.0},"(0.0, 1000.0)","['EX_ttdcea[e]', 'EX_ttdcea_LPAREN_e_RPAREN_', 'EX_ttdcea_e']"
EX_tungs_e,tungs_e --> ,{'tungs_e': -1.0},"(0.0, 1000.0)","['EX_tungs_LPAREN_e_RPAREN_', 'EX_tungs_e']"
EX_udpglcur_e,udpglcur_e --> ,{'udpglcur_e': -1.0},"(0.0, 1000.0)","['EX_udpglcur[e]', 'EX_udpglcur_LPAREN_e_RPAREN_', 'EX_udpglcur_e']"
EX_ump_e,ump_e --> ,{'ump_e': -1.0},"(0.0, 1000.0)","['EX_ump[e]', 'EX_ump_LPAREN_e_RPAREN_', 'EX_ump_e', 'EX_ump_e_']"
12DGR141tipp,12dgr141_p --> 12dgr141_c,"{'12dgr141_c': 1.0, '12dgr141_p': -1.0}","(0.0, 1000.0)",['12DGR141tipp']
12PPDRtex,12ppd__R_e --> 12ppd__R_p,"{'12ppd__R_e': -1.0, '12ppd__R_p': 1.0}","(0.0, 1000.0)",['12PPDRtex']
12PPDRtpp,12ppd__R_p --> 12ppd__R_c,"{'12ppd__R_c': 1.0, '12ppd__R_p': -1.0}","(0.0, 1000.0)",['12PPDRtpp']
12PPDStpp,12ppd__S_p --> 12ppd__S_c,"{'12ppd__S_c': 1.0, '12ppd__S_p': -1.0}","(0.0, 1000.0)","['12PPDS2tpp', '12PPDStpp']"
14GLUCANtexi,14glucan_e --> 14glucan_p,"{'14glucan_e': -1.0, '14glucan_p': 1.0}","(0.0, 1000.0)",['14GLUCANtexi']
23CUMPtex,23cump_e --> 23cump_p,"{'23cump_e': -1.0, '23cump_p': 1.0}","(0.0, 1000.0)",['23CUMPtex']
23PDE4pp,23ccmp_p + h2o_p --> 3cmp_p + h_p,"{'23ccmp_p': -1.0, '3cmp_p': 1.0, 'h2o_p': -1.0, 'h_p': 1.0}","(0.0, 1000.0)",['23PDE4pp']
23PDE7pp,23camp_p + h2o_p --> 3amp_p + h_p,"{'23camp_p': -1.0, '3amp_p': 1.0, 'h2o_p': -1.0, 'h_p': 1.0}","(0.0, 1000.0)",['23PDE7pp']
2AGPA141tipp,2tdec7eg3p_p --> 2tdec7eg3p_c,"{'2tdec7eg3p_c': 1.0, '2tdec7eg3p_p': -1.0}","(0.0, 1000.0)",['2AGPA141tipp']
2AGPA160tipp,2hdecg3p_p --> 2hdecg3p_c,"{'2hdecg3p_c': 1.0, '2hdecg3p_p': -1.0}","(0.0, 1000.0)",['2AGPA160tipp']
2AGPE120tipp,2agpe120_p --> 2agpe120_c,"{'2agpe120_c': 1.0, '2agpe120_p': -1.0}","(0.0, 1000.0)",['2AGPE120tipp']
2AGPEAT120,2agpe120_c + atp_c + ddca_c --> amp_c + pe120_c + ppi_c,"{'2agpe120_c': -1.0, 'amp_c': 1.0, 'atp_c': -1.0, 'ddca_c': -1.0, 'pe120_c': 1.0, 'ppi_c': 1.0}","(0.0, 1000.0)","['2AGPEAT120', '_2AGPEAT120']"
2AGPEAT161,2agpe161_c + atp_c + hdcea_c --> amp_c + pe161_c + ppi_c,"{'2agpe161_c': -1.0, 'amp_c': 1.0, 'atp_c': -1.0, 'hdcea_c': -1.0, 'pe161_c': 1.0, 'ppi_c': 1.0}","(0.0, 1000.0)","['2AGPEAT161', '_2AGPEAT161']"
2AGPEAT180,2agpe180_c + atp_c + ocdca_c --> amp_c + pe180_c + ppi_c,"{'2agpe180_c': -1.0, 'amp_c': 1.0, 'atp_c': -1.0, 'ocdca_c': -1.0, 'pe180_c': 1.0, 'ppi_c': 1.0}","(0.0, 1000.0)","['2AGPEAT180', '_2AGPEAT180']"
2AGPEAT181,2agpe181_c + atp_c + ocdcea_c --> amp_c + pe181_c + ppi_c,"{'2agpe181_c': -1.0, 'amp_c': 1.0, 'atp_c': -1.0, 'ocdcea_c': -1.0, 'pe181_c': 1.0, 'ppi_c': 1.0}","(0.0, 1000.0)","['2AGPEAT181', '_2AGPEAT181']"
2AGPG140tipp,2agpg140_p --> 2agpg140_c,"{'2agpg140_c': 1.0, '2agpg140_p': -1.0}","(0.0, 1000.0)",['2AGPG140tipp']
2AGPGAT140,2agpg140_c + atp_c + ttdca_c --> amp_c + pg140_c + ppi_c,"{'2agpg140_c': -1.0, 'amp_c': 1.0, 'atp_c': -1.0, 'pg140_c': 1.0, 'ppi_c': 1.0, 'ttdca_c': -1.0}","(0.0, 1000.0)","['2AGPGAT140', '_2AGPGAT140']"
